OID_,Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Centr_X_Ft,Centr_Y_Ft,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,Editor,Edit_Dt,EditAction,QA_Issue,QA_Flag,RecInitUser,RecInitDt,RecModUser,RecModDt
2289,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_5E1O7CZ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357694602000038,-71.059726074999958,44065.237000644207001,52776.8984375,40.271698960858103,168.339689166677999,8.130035833339210,128.067990205819910,BOS_H_4,,,,"https://www.google.com/maps/search//@42.355694602,-71.059726075,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.357694602,-71.059726075,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2290,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_ARFRH2F,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357582474842644,-71.059741709274064,44061.022458380008175,52736.0937500,43.222419365936503,189.665105833337009,8.130035833339210,146.442686467400506,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3555824748426,-71.0597417092741,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3575824748426,-71.0597417092741,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2291,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_QTJIJTL,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357048294255939,-71.060631744307187,43821.466384873659990,52540.1875000,49.697727714860399,81.627264166672802,9.299981000003751,31.929536451812403,BOS_H_4,,,,"https://www.google.com/maps/search//@42.355048294255894,-71.0606317443072,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3570482942559,-71.0606317443072,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2292,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_VKN9HRC,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356589687168444,-71.060460726270989,43868.550740590362693,52373.3007812,38.781231158670700,119.455272500009997,5.130041833341240,80.674041341339290,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3545896871684,-71.060460726271,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3565896871684,-71.060460726271,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2293,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_F9IKXAB,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356218417628568,-71.060085886305799,43970.562041992627201,52238.5273438,33.508591177571198,165.682214166677994,5.130041833341240,132.173622989106804,BOS_H_4,,,,"https://www.google.com/maps/search//@42.354218417628594,-71.0600858863058,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3562184176286,-71.0600858863058,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2294,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_I5QSRDD,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356227127000068,-71.059921662999955,44014.815841645002365,52241.9960938,31.947193229398302,136.745264166675014,5.130041833341240,104.798070937276719,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3542271270001,-71.059921663,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3562271270001,-71.059921663,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2295,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_RWLCORA,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356396016989329,-71.059818158885435,44042.590974644997914,52303.6210938,33.862316184279500,165.616597500003991,5.130041833341240,131.754281315724484,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3543960169893,-71.0598181588854,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3563960169893,-71.0598181588854,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2296,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_9OVZ41U,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.355959612239580,-71.060856234326877,43762.833189934317488,52143.1406250,33.135587687126403,74.671897500011298,4.340017166672620,41.536309812884895,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3539596122396,-71.0608562343269,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3559596122396,-71.0608562343269,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2297,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_PQOQRLQ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.360425007274152,-71.060816228587967,43765.267485417331045,53770.4726562,35.306962898552200,177.099514166679000,5.889882833333100,141.792551268126800,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3584250072742,-71.060816228588,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3604250072742,-71.060816228588,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2298,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_TFW69B0,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.359830634042758,-71.060232741268862,43924.082243862067116,53554.6835938,35.984788128768201,176.869855833342001,5.889882833333100,140.885067704573800,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3578306340428,-71.0602327412689,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598306340428,-71.0602327412689,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2299,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_NKMNF10,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.377331747403325,-71.058249361954054,44427.101104907647823,59935.2109375,12.013028372098800,47.670639166666703,-0.459841999996570,35.657610794567901,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3753317474033,-71.0582493619541,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3773317474033,-71.0582493619541,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2300,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_XTQU2K3,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376984572924776,-71.067938650493872,41809.734551242960151,59795.2851562,10.389860286147201,49.048589166675796,-0.860103666665964,38.658728880528599,BOS_H_3,,,,"https://www.google.com/maps/search//@42.374984572924795,-71.0679386504939,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3769845729248,-71.0679386504939,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2301,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_OLQYDSF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.377191705739683,-71.060706045916788,43763.577831153430452,59880.7500000,38.406691791451898,100.951372500000005,7.799984000012050,62.544680708548107,BOS_H_3,,,,"https://www.google.com/maps/search//@42.375191705739695,-71.0607060459168,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3771917057397,-71.0607060459168,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2302,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_4Z53YHA,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.377300160500056,-71.063564280999955,42991.090526886284351,59916.3085938,55.037104368749198,80.380547500011701,12.940065583345101,25.343443131262504,BOS_H_3,,,,"https://www.google.com/maps/search//@42.375300160500096,-71.063564281,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3773001605001,-71.063564281,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2303,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_K41H5GX,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.377160263115641,-71.064250548298105,42805.924181588256033,59864.3789062,57.122670616050399,104.757139166672005,13.179894500004600,47.634468550621605,BOS_H_3,,,,"https://www.google.com/maps/search//@42.375160263115596,-71.0642505482981,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3771602631156,-71.0642505482981,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2304,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_OGLFLSV,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.377250198427092,-71.062788431363600,43200.815369815849408,59899.1757812,51.880212777590799,83.530147500001505,11.880028333340301,31.649934722410705,BOS_H_3,,,,"https://www.google.com/maps/search//@42.375250198427096,-71.0627884313636,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3772501984271,-71.0627884313636,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2305,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_XJCIR1V,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376988268245434,-71.063941158312858,42889.840835536218947,59802.1250000,54.496981437891698,89.599689166672803,12.619856250006700,35.102707728781105,BOS_H_3,,,,"https://www.google.com/maps/search//@42.374988268245396,-71.0639411583129,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3769882682454,-71.0639411583129,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2306,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_I1E0VZW,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376980133470553,-71.062657305819599,43236.749543718331552,59800.9375000,60.889315722409997,98.326705833343993,15.110008750008999,37.437390110933997,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3749801334706,-71.0626573058196,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3769801334706,-71.0626573058196,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2307,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_WVFH85R,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376975140772608,-71.062150105443195,43373.803245467883244,59799.8203125,60.577001152377100,94.160047500001397,14.699904583336300,33.583046347624297,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3749751407726,-71.0621501054432,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3769751407726,-71.0621501054432,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2308,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_C25FR6V,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376866943417767,-71.064611611026834,42708.911919523125107,59756.9882812,49.546424475694401,91.371339166667894,11.119859250000401,41.824914690973493,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3748669434178,-71.0646116110268,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3768669434178,-71.0646116110268,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2309,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_W3AUN32,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376799391471543,-71.058335002823483,44404.965381836009328,59741.0898438,18.926528193257301,50.098455833343898,1.369878750003410,31.171927640086597,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3747993914715,-71.0583350028235,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3767993914715,-71.0583350028235,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2310,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_24LAULD,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376537030168535,-71.066787428844947,42121.621191921010904,59633.7656250,9.220220259607141,43.110280833338003,-1.289892833330670,33.890060573730864,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3745370301685,-71.0667874288449,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3765370301685,-71.0667874288449,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2311,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_TNBTLVJ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376339535000056,-71.061895181999944,43443.813046634197235,59568.1445312,60.622989371226900,102.066855833342004,14.190063083340601,41.443866462115103,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3743395350001,-71.0618951819999,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3763395350001,-71.0618951819999,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2312,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_0LRLQAZ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376395412866174,-71.059201719557237,44171.541045887453947,59592.6601562,52.162267849561204,87.696805833344101,11.900041416665800,35.534537983782897,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3743954128662,-71.0592017195572,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3763954128662,-71.0592017195572,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2313,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_56IPIOF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376291125812855,-71.058787097024876,44283.768551759421825,59555.2343750,48.522879712747503,86.581322500002003,10.679899499998999,38.058442787254499,BOS_H_3,,,,"https://www.google.com/maps/search//@42.374291125812896,-71.0587870970249,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3762911258129,-71.0587870970249,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2314,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_EXOOVRA,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376176562942199,-71.058196861026900,44443.466712330366136,59514.3125000,39.786928852925897,68.897630833336706,8.360022250009930,29.110701980410809,BOS_H_3,,,,"https://www.google.com/maps/search//@42.374176562942196,-71.0581968610269,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3761765629422,-71.0581968610269,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2315,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_XLCQC82,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376122110280384,-71.058680446363041,44312.904303225346666,59493.7929688,60.695773306578602,93.996005833338103,13.130025833335800,33.300232526759501,BOS_H_3,,,,"https://www.google.com/maps/search//@42.374122110280396,-71.058680446363,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3761221102804,-71.058680446363,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2316,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_YO8JF49,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.376004584100620,-71.064706016659528,42685.007555693802715,59442.5976562,14.010137081595399,33.530247500006197,0.199933583338861,19.520110418410798,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3740045841006,-71.0647060166595,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3760045841006,-71.0647060166595,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2317,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_7ZI29FR,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375930609749979,-71.057641085990539,44594.102371697132185,59425.4609375,33.935303438903503,68.569547500010202,6.329842583334540,34.634244061106699,BOS_H_3,,,,"https://www.google.com/maps/search//@42.37393060975,-71.0576410859905,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.37593060975,-71.0576410859905,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2318,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_P91LRX9,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375705739720303,-71.059404471658979,44118.055754055189027,59341.0468750,64.054304431653094,95.242722499999203,15.080153166665699,31.188418068346110,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3737057397203,-71.059404471659,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3757057397203,-71.059404471659,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2319,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_4PMYXIU,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375704903500051,-71.062136386999939,43379.886173181235790,59336.9414062,39.180009190377397,69.324139166666995,7.770128416668740,30.144129976289598,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3737049035001,-71.0621363869999,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3757049035001,-71.0621363869999,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2320,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_W1E9LGM,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375514288591155,-71.061140881671292,43649.231870705567417,59268.8593750,42.998143025596001,91.830655833342504,10.619860250008101,48.832512807746504,BOS_H_3,,,,"https://www.google.com/maps/search//@42.373514288591196,-71.0611408816713,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3755142885912,-71.0611408816713,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2321,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_HQEQ6GQ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375571028000053,-71.062541713999963,43270.615886469364341,59287.5898438,32.895273761305802,67.683722500005402,5.920066500009850,34.788448738699600,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3735710280001,-71.062541714,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3755710280001,-71.062541714,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2322,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_2VE3ZBH,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375507554466950,-71.063991834649727,42878.906555242188915,59262.4531250,20.266591049635100,72.244080833333996,2.090021666677790,51.977489783698900,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3735075544669,-71.0639918346497,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3755075544669,-71.0639918346497,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2323,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_TM49VZP,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375268064244757,-71.060620757733403,43790.233384539831604,59179.8515625,41.482600554549997,105.019605833339000,8.469930166669659,63.537005278789003,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3732680642448,-71.0606207577334,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3752680642448,-71.0606207577334,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2324,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_8816W9U,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375318961684016,-71.060997712452135,43688.283030137419701,59197.8750000,42.177774281733200,74.179772500006905,8.779968916671351,32.001998218273705,BOS_H_3,,,,"https://www.google.com/maps/search//@42.373318961684,-71.0609977124521,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.375318961684,-71.0609977124521,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2325,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_ESR3XQD,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375271606943151,-71.058317413096546,44412.601153820432955,59184.3593750,53.546803775439898,94.816214166668900,12.279961916676299,41.269410391229002,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3732716069432,-71.0583174130965,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3752716069432,-71.0583174130965,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2326,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_6276L3T,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.374966762349175,-71.053951201508042,45592.951957017183304,59079.4062500,9.149273348495511,63.746722499999997,-1.130116249987620,54.597449151504485,BOS_I_3,,,,"https://www.google.com/maps/search//@42.3729667623492,-71.053951201508,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3749667623492,-71.053951201508,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
2327,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_SS0DAB8,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.375190190943307,-71.059658139124039,44050.483975219547574,59152.8164062,50.752145805658003,99.278147500008302,11.190069083342699,48.526001694350299,BOS_H_3,,,,"https://www.google.com/maps/search//@42.3731901909433,-71.059658139124,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3751901909433,-71.059658139124,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 8:45:31,PBCOTE,6/28/2022 8:47:43
